datetime,storage,elevation,outflow,inflow,precip,evap,tocs
2005-01-01,2437.349,981.09,1705.0,11879.0,0.71,12.0,3373.0
2005-01-02,2459.603,982.22,1848.0,13144.0,0.43,76.0,3384.5
2005-01-03,2474.042,982.95,3161.0,10499.0,0.31,58.0,3396.7
2005-01-04,2482.391,983.37,3304.0,7554.0,0.0,41.0,3410.0
2005-01-05,2488.757,983.69,2573.0,5800.0,0.0,18.0,3424.2
2005-01-06,2492.935,983.9,3124.0,5259.0,0.0,29.0,3438.8
2005-01-07,2500.325,984.27,3985.0,7740.0,0.0,29.0,3452.1
2005-01-08,2508.927,984.7,3163.0,7500.0,0.03,0.0,3465.6
2005-01-09,2517.945,985.15,4166.0,8737.0,0.32,24.0,3478.4
2005-01-10,2529.409,985.72,3056.0,8854.0,0.13,18.0,3491.0
2005-01-11,2541.952,986.34,2977.0,9313.0,0.69,12.0,3503.3
2005-01-12,2550.286,986.75,3145.0,7371.0,0.0,24.0,3516.9
2005-01-13,2558.201,987.14,3265.0,7297.0,0.0,42.0,3530.6
2005-01-14,2566.702,987.56,2975.0,7291.0,0.0,30.0,3544.3
2005-01-15,2574.595,987.95,2822.0,6825.0,0.0,24.0,3558.4
2005-01-16,2582.356,988.33,3193.0,7118.0,0.03,12.0,3572.3
2005-01-17,2589.514,988.68,2796.0,6429.0,0.0,24.0,3586.8
2005-01-18,2596.265,989.01,3328.0,6756.0,0.0,24.0,3601.0
2005-01-19,2604.079,989.39,3352.0,7322.0,0.0,30.0,3614.8
2005-01-20,2613.538,989.85,3245.0,8014.0,0.0,0.0,3627.8
2005-01-21,2621.791,990.25,3549.0,7765.0,0.0,55.0,3641.1
2005-01-22,2629.855,990.64,3076.0,7166.0,0.0,24.0,3655.0
2005-01-23,2636.472,990.96,3413.0,6773.0,0.0,24.0,3669.4
2005-01-24,2644.368,991.34,3422.0,7434.0,0.0,31.0,3683.0
2005-01-25,2654.971,991.85,2936.0,8313.0,0.28,31.0,3695.6
2005-01-26,2686.14,993.34,1480.0,17219.0,0.99,25.0,3697.4
2005-01-27,2710.791,994.51,2739.0,15322.0,1.5,155.0,3701.5
2005-01-28,2755.212,996.6,901.0,23447.0,1.49,151.0,3695.2
2005-01-29,2789.988,998.22,1229.0,18768.0,0.02,6.0,3694.9
2005-01-30,2815.951,999.42,971.0,14092.0,0.0,32.0,3700.9
2005-01-31,2832.031,1000.16,3519.0,11671.0,0.0,45.0,3710.2
2005-02-01,2848.156,1000.9,2117.0,10331.0,0.0,84.0,3721.5
2005-02-02,2863.699,1001.61,1852.0,9798.0,0.0,110.0,3733.6
2005-02-03,2876.869,1002.21,2225.0,8975.0,0.0,110.0,3746.8
2005-02-04,2892.508,1002.92,2190.0,10140.0,0.0,65.0,3758.3
2005-02-05,2906.447,1003.55,1928.0,9001.0,0.0,46.0,3771.6
2005-02-06,2916.633,1004.01,2412.0,7612.0,0.0,65.0,3787.0
2005-02-07,2925.537,1004.41,3721.0,8269.0,0.02,59.0,3801.4
2005-02-08,2931.103,1004.66,3602.0,6447.0,0.0,39.0,3818.8
2005-02-09,2936.446,1004.9,3603.0,6350.0,0.0,53.0,3836.4
2005-02-10,2940.686,1005.09,3814.0,6011.0,0.0,59.0,3836.4
2005-02-11,2947.175,1005.38,2881.0,6231.0,0.0,79.0,3872.1
2005-02-12,2950.979,1005.55,3756.0,5746.0,0.0,72.0,3890.5
2005-02-13,2962.174,1006.05,2772.0,8429.0,0.55,13.0,3903.9
2005-02-14,2973.423,1006.55,2811.0,8495.0,0.7,13.0,3917.2
2005-02-15,2983.323,1006.99,3160.0,8158.0,0.01,7.0,3917.2
2005-02-16,2991.689,1007.36,3328.0,7566.0,0.02,20.0,3946.1
2005-02-17,2999.83,1007.72,2777.0,6921.0,0.08,40.0,3962.4
2005-02-18,3011.391,1008.23,2711.0,8587.0,0.0,47.0,3975.3
2005-02-19,3021.393,1008.67,3619.0,8682.0,0.63,20.0,3987.9
2005-02-20,3046.95,1009.79,1958.0,14917.0,1.18,74.0,3987.5
2005-02-21,3068.75,1010.74,3129.0,14154.0,0.32,34.0,3988.9
2005-02-22,3084.422,1011.42,2394.0,10322.0,0.0,27.0,3998.9
2005-02-23,3100.138,1012.1,2089.0,10060.0,0.0,48.0,3998.9
2005-02-24,3108.959,1012.48,3311.0,7874.0,0.0,116.0,4024.9
2005-02-25,3117.78,1012.86,2936.0,7445.0,0.0,62.0,4041.3
2005-02-26,3126.63,1013.24,3094.0,7597.0,0.0,41.0,4057.3
2005-02-27,3143.898,1013.98,3238.0,11985.0,0.83,41.0,4062.9
2005-02-28,3168.056,1015.01,1908.0,14177.0,1.62,90.0,4063.4
2005-03-01,3191.638,1016.01,1890.0,13800.0,0.12,21.0,4065.0
2005-03-02,3216.526,1017.06,1850.0,14440.0,0.66,42.0,4065.4
2005-03-03,3237.491,1017.94,1743.0,12376.0,0.0,63.0,4071.1
2005-03-04,3255.679,1018.7,1766.0,10943.0,0.04,7.0,4071.1
2005-03-05,3274.655,1019.49,1842.0,11487.0,0.02,78.0,4071.1
2005-03-06,3289.098,1020.09,3152.0,10526.0,0.0,92.0,4099.3
2005-03-07,3304.28,1020.72,2137.0,9940.0,0.0,149.0,4137.8
2005-03-08,3319.021,1021.33,2140.0,9650.0,0.0,78.0,4149.8
2005-03-09,3333.071,1021.91,2764.0,9919.0,0.0,72.0,4161.1
2005-03-10,3345.232,1022.41,2772.0,9011.0,0.0,108.0,4175.0
2005-03-11,3356.187,1022.86,2788.0,8448.0,0.0,137.0,4175.0
2005-03-12,3364.733,1023.21,3789.0,8249.0,0.0,151.0,4175.0
2005-03-13,3375.254,1023.64,2950.0,8398.0,0.0,144.0,4221.4
2005-03-14,3387.259,1024.13,2972.0,9176.0,0.0,152.0,4234.4
2005-03-15,3393.899,1024.4,4055.0,7533.0,0.0,130.0,4252.1
2005-03-16,3402.507,1024.75,3159.0,7622.0,0.0,123.0,4269.4
2005-03-17,3410.632,1025.08,3083.0,7252.0,0.0,73.0,4287.7
2005-03-18,3419.777,1025.45,3128.0,7804.0,0.0,65.0,4304.2
2005-03-19,3438.09,1026.19,2425.0,11680.0,0.63,22.0,4308.7
2005-03-20,3458.959,1027.03,3011.0,13591.0,0.91,59.0,4307.5
2005-03-21,3486.184,1028.12,3021.0,16762.0,0.75,15.0,4299.8
2005-03-22,3544.121,1030.42,497.0,29706.0,3.22,0.0,4253.2
2005-03-23,3593.496,1032.36,505.0,25451.0,1.75,53.0,4222.8
2005-03-24,3630.709,1033.81,76.0,18951.0,0.04,114.0,4214.8
2005-03-25,3660.925,1034.98,392.0,15702.0,0.02,76.0,4218.1
2005-03-26,3686.896,1035.98,563.0,13703.0,0.0,46.0,4228.1
2005-03-27,3720.598,1037.27,1307.0,18336.0,0.02,38.0,4223.9
2005-03-28,3753.713,1038.53,1508.0,18257.0,1.85,54.0,4221.0
2005-03-29,3781.994,1039.6,1383.0,15711.0,0.36,70.0,4226.9
2005-03-30,3806.354,1040.52,1878.0,14276.0,0.0,117.0,4237.7
2005-03-31,3827.041,1041.3,2330.0,12878.0,0.0,118.0,4253.0
2005-04-01,3844.599,1041.96,3300.0,12270.0,0.0,118.0,4270.1
2005-04-02,3861.966,1042.61,2814.0,11688.0,0.0,118.0,4289.0
2005-04-03,3881.79,1043.35,3494.0,13543.0,0.18,55.0,4301.9
2005-04-04,3902.216,1044.11,2289.0,12666.0,0.6,79.0,4317.6
2005-04-05,3918.676,1044.72,3097.0,11467.0,0.01,72.0,4337.0
2005-04-06,3933.011,1045.25,3046.0,10393.0,0.0,120.0,4359.5
2005-04-07,3950.364,1045.89,2724.0,11473.0,0.0,0.0,4378.3
2005-04-08,3973.51,1046.74,2947.0,14793.0,0.58,177.0,4386.6
2005-04-09,3992.639,1047.44,3097.0,12805.0,0.6,64.0,4401.4
2005-04-10,4011.269,1048.12,3190.0,12703.0,0.0,121.0,4416.6
2005-04-11,4026.397,1048.67,3147.0,10904.0,0.0,130.0,4437.2
2005-04-12,4042.105,1049.24,2970.0,11019.0,0.0,130.0,4457.3
2005-04-13,4056.476,1049.76,3290.0,10543.0,0.02,8.0,4478.5
2005-04-14,4070.05,1050.25,2593.0,9493.0,0.06,57.0,4502.7
2005-04-15,4082.822,1050.71,3061.0,9688.0,0.0,188.0,4525.9
2005-04-16,4093.664,1051.1,3128.0,8774.0,0.0,180.0,4551.4
2005-04-17,4103.429,1051.45,3078.0,8157.0,0.0,156.0,4552.1
2005-04-18,4114.588,1051.85,3957.0,9788.0,0.0,205.0,4552.1
2005-04-19,4123.818,1052.18,3514.0,8364.0,0.0,197.0,4552.1
2005-04-20,4132.507,1052.49,3426.0,7980.0,0.0,173.0,4552.1
2005-04-21,4140.636,1052.78,3654.0,7958.0,0.0,206.0,4552.1
2005-04-22,4150.181,1053.12,3424.0,8368.0,0.0,132.0,4552.1
2005-04-23,4160.037,1053.47,3741.0,9008.0,0.96,298.0,4552.1
2005-04-24,4168.203,1053.76,4559.0,8734.0,0.52,58.0,4552.1
2005-04-25,4174.961,1054.0,4340.0,7747.0,0.0,0.0,4552.1
2005-04-26,4179.488,1054.16,4287.0,6677.0,0.0,108.0,4552.1
2005-04-27,4184.581,1054.34,4324.0,7042.0,0.0,150.0,4552.1
2005-04-28,4191.371,1054.58,4262.0,7826.0,0.0,141.0,4552.1
2005-04-29,4198.727,1054.84,4539.0,8315.0,0.04,67.0,4552.1
2005-04-30,4207.234,1055.14,4173.0,8520.0,0.03,58.0,4552.1
2005-05-01,4214.341,1055.39,4347.0,8055.0,0.0,125.0,4552.1
2005-05-02,4222.017,1055.66,4306.0,8301.0,0.0,125.0,4552.1
2005-05-03,4227.987,1055.87,4861.0,8030.0,0.0,159.0,4552.1
2005-05-04,4234.539,1056.1,5848.0,9285.0,0.1,134.0,4552.1
2005-05-05,4251.1,1056.68,4271.0,12721.0,1.3,101.0,4552.1
2005-05-06,4264.542,1057.15,5038.0,11908.0,0.02,93.0,4552.1
2005-05-07,4278.603,1057.64,5416.0,12581.0,0.35,76.0,4552.1
2005-05-08,4318.628,1059.03,3804.0,24085.0,0.68,102.0,4552.1
2005-05-09,4389.902,1061.49,3211.0,39247.0,3.35,103.0,4552.1
2005-05-10,4431.597,1062.92,8132.0,29213.0,0.11,60.0,4552.1
2005-05-11,4447.721,1063.47,13939.0,22189.0,0.01,121.0,4552.1
2005-05-12,4450.655,1063.57,17763.0,19467.0,0.0,225.0,4552.1
2005-05-13,4445.668,1063.4,19198.0,16865.0,0.0,181.0,4552.1
2005-05-14,4443.321,1063.32,18398.0,17388.0,0.01,173.0,4552.1
2005-05-15,4440.387,1063.22,18113.0,16815.0,0.01,181.0,4552.1
2005-05-16,4467.691,1064.15,10705.0,24523.0,0.26,52.0,4552.1
2005-05-17,4424.587,1062.68,38291.0,16560.0,0.0,0.0,4552.1
2005-05-18,4426.924,1062.76,27075.0,28339.0,1.9,86.0,4552.1
2005-05-19,4448.308,1063.49,22966.0,33808.0,1.25,61.0,4552.1
2005-05-20,4464.744,1064.05,18752.0,27142.0,0.4,104.0,4552.1
2005-05-21,4471.817,1064.29,17498.0,21298.0,0.0,234.0,4552.1
2005-05-22,4473.29,1064.34,19084.0,20027.0,0.0,200.0,4552.1
2005-05-23,4470.049,1064.23,20171.0,18849.0,0.0,312.0,4552.1
2005-05-24,4482.132,1064.64,9507.0,15886.0,0.0,287.0,4552.1
2005-05-25,4483.606,1064.69,13483.0,14574.0,0.0,348.0,4552.1
2005-05-26,4484.785,1064.73,13910.0,14765.0,0.0,261.0,4552.1
2005-05-27,4482.427,1064.65,14637.0,13709.0,0.0,261.0,4552.1
2005-05-28,4481.248,1064.61,13715.0,13399.0,0.0,278.0,4552.1
2005-05-29,4475.648,1064.42,13733.0,11179.0,0.05,269.0,4552.1
2005-05-30,4473.29,1064.34,12663.0,11578.0,0.0,104.0,4552.1
2005-05-31,4467.986,1064.16,11765.0,9247.0,0.0,156.0,4552.1
2005-06-01,4464.449,1064.04,11832.0,10378.0,0.0,329.0,4552.1
2005-06-02,4457.696,1063.81,12384.0,9308.0,0.0,329.0,4552.1
2005-06-03,4453.295,1063.66,10987.0,9054.0,0.0,286.0,4552.1
2005-06-04,4445.961,1063.41,10905.0,7484.0,0.0,277.0,4552.1
2005-06-05,4441.561,1063.26,10875.0,9028.0,0.0,371.0,4552.1
2005-06-06,4433.933,1063.0,11551.0,7998.0,0.0,293.0,4552.1
2005-06-07,4425.756,1062.72,11558.0,7590.0,0.0,155.0,4552.1
2005-06-08,4420.499,1062.54,10763.0,8156.0,0.02,43.0,4552.1
2005-06-09,4412.613,1062.27,11425.0,7483.0,0.38,34.0,4552.1
2005-06-10,4402.693,1061.93,11506.0,6634.0,0.0,129.0,4552.1
2005-06-11,4392.809,1061.59,11026.0,6283.0,0.0,240.0,4552.1
2005-06-12,4382.635,1061.24,11221.0,6375.0,0.0,283.0,4552.1
2005-06-13,4369.87,1060.8,12184.0,6030.0,0.0,282.0,4552.1
2005-06-14,4359.162,1060.43,11245.0,6110.0,0.0,264.0,4552.1
2005-06-15,4347.296,1060.02,11135.0,5460.0,0.0,307.0,4552.1
2005-06-16,4341.215,1059.81,10687.0,7740.0,0.0,119.0,4552.1
2005-06-17,4338.609,1059.72,9896.0,8684.0,1.01,102.0,4552.1
2005-06-18,4343.242,1059.88,8856.0,11218.0,0.37,26.0,4552.1
2005-06-19,4341.794,1059.83,9776.0,9208.0,0.1,162.0,4552.1
2005-06-20,4338.609,1059.72,9375.0,7973.0,0.0,204.0,4552.1
2005-06-21,4332.528,1059.51,9523.0,6686.0,0.0,229.0,4552.1
2005-06-22,4321.813,1059.14,11411.0,6264.0,0.0,255.0,4552.1
2005-06-23,4311.418,1058.78,10791.0,5804.0,0.0,254.0,4552.1
2005-06-24,4295.852,1058.24,13197.0,5662.0,0.0,313.0,4552.1
2005-06-25,4280.612,1057.71,12824.0,5411.0,0.0,270.0,4552.1
2005-06-26,4267.125,1057.24,12343.0,5711.0,0.02,168.0,4552.1
2005-06-27,4252.243,1056.72,12168.0,4967.0,0.0,302.0,4552.1
2005-06-28,4239.393,1056.27,12643.0,6400.0,0.0,235.0,4552.1
2005-06-29,4228.272,1055.88,12753.0,7414.0,0.0,268.0,4552.1
2005-06-30,4217.184,1055.49,12739.0,7466.0,0.0,317.0,4552.1
2005-07-01,4204.107,1055.03,12673.0,6363.0,0.0,283.0,4552.1
2005-07-02,4187.693,1054.45,13275.0,5357.0,0.0,357.0,4552.1
2005-07-03,4172.708,1053.92,13293.0,6053.0,0.0,315.0,4552.1
2005-07-04,4155.813,1053.32,14048.0,5836.0,0.0,306.0,4552.1
2005-07-05,4138.954,1052.72,13259.0,5089.0,0.0,330.0,4552.1
2005-07-06,4121.576,1052.1,13312.0,4872.0,0.0,321.0,4552.1
2005-07-07,4104.824,1051.5,13309.0,5166.0,0.0,303.0,4552.1
2005-07-08,4083.1,1050.72,15287.0,4670.0,0.0,335.0,4552.1
2005-07-09,4064.774,1050.06,12961.0,4024.0,0.0,302.0,4552.1
2005-07-10,4045.145,1049.35,14157.0,4505.0,0.0,244.0,4552.1
2005-07-11,4027.222,1048.7,13731.0,4987.0,0.0,292.0,4552.1
2005-07-12,4006.327,1047.94,14946.0,4670.0,0.0,258.0,4552.1
2005-07-13,3987.164,1047.24,14429.0,5074.0,0.0,306.0,4552.1
2005-07-14,3966.426,1046.48,14940.0,4870.0,0.0,385.0,4552.1
2005-07-15,3948.466,1045.82,13960.0,5225.0,0.0,320.0,4552.1
2005-07-16,3925.422,1044.97,15078.0,3771.0,0.0,311.0,4552.1
2005-07-17,3903.835,1044.17,15091.0,4502.0,0.0,294.0,4552.1
2005-07-18,3882.865,1043.39,14194.0,3907.0,0.0,285.0,4552.1
2005-07-19,3862.768,1042.64,14134.0,4325.0,0.0,323.0,4552.1
2005-07-20,3843.269,1041.91,13841.0,4364.0,0.0,354.0,4552.1
2005-07-21,3821.72,1041.1,14293.0,3664.0,0.0,235.0,4552.1
2005-07-22,3801.59,1040.34,13919.0,3965.0,0.0,195.0,4552.1
2005-07-23,3782.259,1039.61,13385.0,3942.0,0.0,303.0,4552.1
2005-07-24,3763.728,1038.91,12646.0,3597.0,0.0,294.0,4552.1
2005-07-25,3742.643,1038.11,11474.0,1176.0,0.0,332.0,4552.1
2005-07-26,3724.795,1037.43,11483.0,2816.0,0.0,331.0,4552.1
2005-07-27,3706.469,1036.73,12503.0,3602.0,0.0,338.0,4552.1
2005-07-28,3689.242,1036.07,12254.0,3890.0,0.0,321.0,4552.1
2005-07-29,3673.13,1035.45,11663.0,3822.0,0.0,282.0,4552.1
2005-07-30,3656.531,1034.81,11694.0,3614.0,0.0,289.0,4552.1
2005-07-31,3639.214,1034.14,12091.0,3633.0,0.0,273.0,4552.1
2005-08-01,3623.507,1033.53,11546.0,3960.0,0.0,333.0,4552.1
2005-08-02,3607.06,1032.89,11505.0,3507.0,0.0,294.0,4552.1
2005-08-03,3590.169,1032.23,12188.0,3920.0,0.0,248.0,4552.1
2005-08-04,3573.588,1031.58,12054.0,3950.0,0.0,255.0,4552.1
2005-08-05,3556.537,1030.91,12169.0,3842.0,0.0,269.0,4552.1
2005-08-06,3541.333,1030.31,11062.0,3665.0,0.0,268.0,4552.1
2005-08-07,3525.662,1029.69,11160.0,3549.0,0.0,290.0,4552.1
2005-08-08,3510.533,1029.09,11244.0,3869.0,0.0,252.0,4552.1
2005-08-09,3496.722,1028.54,10793.0,4066.0,0.0,236.0,4552.1
2005-08-10,3484.929,1028.07,9593.0,3898.0,0.0,251.0,4552.1
2005-08-11,3474.436,1027.65,8621.0,3588.0,0.0,257.0,4552.1
2005-08-12,3464.95,1027.27,8467.0,3942.0,0.0,257.0,4552.1
2005-08-13,3453.7,1026.82,8467.0,3942.0,0.0,220.0,4552.1
2005-08-14,3441.568,1026.33,9011.0,3102.0,0.0,227.0,4552.1
2005-08-15,3431.1,1025.91,8675.0,3713.0,0.0,292.0,4552.1
2005-08-16,3421.26,1025.51,8884.0,4176.0,0.0,277.0,4552.1
2005-08-17,3409.4,1025.03,9400.0,3528.0,0.0,109.0,4552.1
2005-08-18,3398.6,1024.59,8692.0,3525.0,0.0,290.0,4552.1
2005-08-19,3386.5,1024.1,9104.0,3274.0,0.0,246.0,4552.1
2005-08-20,3377.2,1023.72,8091.0,3635.0,0.0,238.0,4552.1
2005-08-21,3367.9,1023.34,7866.0,3381.0,0.0,202.0,4552.1
2005-08-22,3359.4,1022.99,8377.0,4269.0,0.0,209.0,4552.1
2005-08-23,3349.4,1022.58,8237.0,3406.0,0.0,201.0,4552.1
2005-08-24,3340.1,1022.2,7872.0,3394.0,0.0,186.0,4552.1
2005-08-25,3330.2,1021.79,8227.0,3394.0,0.0,186.0,4552.1
2005-08-26,3321.4,1021.43,7680.0,3526.0,0.0,243.0,4552.1
2005-08-27,3310.5,1020.98,7972.0,2727.0,0.0,249.0,4552.1
2005-08-28,3300.7,1020.57,8211.0,3422.0,0.0,192.0,4552.1
2005-08-29,3292.954,1020.25,7446.0,3771.0,0.0,213.0,4552.1
2005-08-30,3282.356,1019.81,8192.0,3125.0,0.0,276.0,4552.1
2005-08-31,3271.767,1019.37,8277.0,3256.0,0.0,318.0,4552.1
2005-09-01,3263.584,1019.03,7400.0,3535.0,0.0,261.0,4552.1
2005-09-02,3254.243,1018.64,7913.0,3429.0,0.0,225.0,4552.1
2005-09-03,3244.906,1018.25,7897.0,3436.0,0.0,246.0,4552.1
2005-09-04,3236.061,1017.88,7375.0,3119.0,0.0,203.0,4552.1
2005-09-05,3227.961,1017.54,7012.0,3124.0,0.0,196.0,4552.1
2005-09-06,3220.338,1017.22,6950.0,3310.0,0.0,203.0,4552.1
2005-09-07,3213.201,1016.92,6901.0,3491.0,0.0,188.0,4552.1
2005-09-08,3205.619,1016.6,7016.0,3388.0,0.0,195.0,4552.1
2005-09-09,3199.221,1016.33,6978.0,3982.0,0.0,230.0,4552.1
2005-09-10,3190.694,1015.97,7180.0,3013.0,0.0,132.0,4552.1
2005-09-11,3182.676,1015.63,6691.0,2753.0,0.0,104.0,4552.1
2005-09-12,3176.309,1015.36,7010.0,3966.0,0.0,166.0,4552.1
2005-09-13,3169.942,1015.09,6996.0,3987.0,0.0,201.0,4552.1
2005-09-14,3162.894,1014.79,7039.0,3555.0,0.0,69.0,4552.1
2005-09-15,3155.154,1014.46,7352.0,3657.0,0.0,207.0,4552.1
2005-09-16,3148.352,1014.17,6542.0,3237.0,0.0,124.0,4552.1
2005-09-17,3142.498,1013.92,6302.0,3509.0,0.0,158.0,4552.1
2005-09-18,3135.031,1013.6,6493.0,2804.0,0.0,76.0,4552.1
2005-09-19,3129.197,1013.35,6333.0,3591.0,0.0,199.0,4552.1
2005-09-20,3123.13,1013.09,6284.0,3526.0,0.0,301.0,4552.1
2005-09-21,3116.62,1012.81,6593.0,3509.0,0.0,198.0,4552.1
2005-09-22,3108.495,1012.46,7258.0,3469.0,0.0,307.0,4552.1
2005-09-23,3098.513,1012.03,7957.0,3026.0,0.0,102.0,4552.1
2005-09-24,3087.656,1011.56,8335.0,3044.0,0.0,183.0,4552.1
2005-09-25,3077.956,1011.14,8315.0,3466.0,0.0,41.0,4552.1
2005-09-26,3068.291,1010.72,8028.0,3331.0,0.0,176.0,4552.1
2005-09-27,3061.399,1010.42,7395.0,4096.0,0.0,176.0,4552.1
2005-09-28,3052.669,1010.04,7599.0,3333.0,0.0,135.0,4552.1
2005-09-29,3043.751,1009.65,7586.0,3292.0,0.0,202.0,4552.1
2005-09-30,3034.837,1009.26,7856.0,3496.0,0.0,134.0,4552.1
2005-10-01,3026.849,1008.91,7451.0,3571.0,0.0,147.0,4530.8
2005-10-02,3020.256,1008.62,6605.0,3401.0,0.0,120.0,4509.5
2005-10-03,3012.755,1008.29,6929.0,3234.0,0.02,87.0,4488.2
2005-10-04,3003.674,1007.89,6925.0,2427.0,0.01,80.0,4466.9
2005-10-05,2995.533,1007.53,7057.0,3093.0,0.0,140.0,4445.5
2005-10-06,2989.202,1007.25,6858.0,3845.0,0.0,179.0,4424.2
2005-10-07,2983.098,1006.98,6823.0,3865.0,0.0,119.0,4402.9
2005-10-08,2975.673,1006.65,6935.0,3291.0,0.0,99.0,4381.6
2005-10-09,2967.124,1006.27,7544.0,3340.0,0.0,106.0,4360.3
2005-10-10,2958.588,1005.89,7719.0,3540.0,0.0,125.0,4339.0
2005-10-11,2949.637,1005.49,7983.0,3648.0,0.0,178.0,4339.0
2005-10-12,2941.805,1005.14,7590.0,3753.0,0.0,112.0,4296.4
2005-10-13,2934.887,1004.83,6780.0,3410.0,0.0,118.0,4275.1
2005-10-14,2927.986,1004.52,6966.0,3605.0,0.0,118.0,4253.7
2005-10-15,2920.862,1004.2,6718.0,3191.0,0.02,65.0,4232.4
2005-10-16,2913.089,1003.85,6915.0,3042.0,0.02,46.0,4211.1
2005-10-17,2907.554,1003.6,6882.0,4228.0,0.0,137.0,4189.8
2005-10-18,2902.905,1003.39,5578.0,3403.0,0.0,169.0,4168.5
2005-10-19,2897.812,1003.16,6166.0,3689.0,0.0,91.0,4147.2
2005-10-20,2893.829,1002.98,5852.0,3870.0,0.0,26.0,4125.9
2005-10-21,2889.204,1002.77,5785.0,3550.0,0.0,97.0,4104.6
2005-10-22,2885.239,1002.59,5550.0,3661.0,0.0,110.0,4083.2
2005-10-23,2881.275,1002.41,5689.0,3788.0,0.0,97.0,4061.9
2005-10-24,2876.429,1002.19,5354.0,2982.0,0.0,71.0,4040.6
2005-10-25,2872.464,1002.01,4873.0,2952.0,0.0,78.0,4019.3
2005-10-26,2870.053,1001.9,5607.0,4546.0,0.03,155.0,3998.0
2005-10-27,2865.671,1001.7,5190.0,2994.0,0.02,13.0,3976.7
2005-10-28,2865.671,1001.7,5246.0,5272.0,0.72,26.0,3955.4
2005-10-29,2862.166,1001.54,5369.0,3602.0,0.09,0.0,3934.1
2005-10-30,2858.441,1001.37,5121.0,3295.0,0.0,52.0,3912.8
2005-10-31,2855.374,1001.23,4648.0,3166.0,0.0,64.0,3891.4
2005-11-01,2854.06,1001.17,4854.0,4250.0,0.0,58.0,3870.1
2005-11-02,2851.65,1001.06,4720.0,3544.0,0.0,39.0,3848.8
2005-11-03,2853.183,1001.13,4937.0,5768.0,0.0,58.0,3827.5
2005-11-04,2852.088,1001.08,5019.0,4551.0,1.34,84.0,3806.2
2005-11-05,2850.335,1001.0,4685.0,3852.0,0.01,51.0,3784.9
2005-11-06,2852.745,1001.11,4999.0,6259.0,0.07,45.0,3763.6
2005-11-07,2871.149,1001.95,4768.0,14086.0,3.1,39.0,3742.3
2005-11-08,2878.852,1002.3,4126.0,8075.0,2.47,65.0,3721.0
2005-11-09,2883.477,1002.51,2660.0,5044.0,0.0,52.0,3699.6
2005-11-10,2886.12,1002.63,4059.0,5443.0,0.0,52.0,3678.3
2005-11-11,2888.323,1002.73,4163.0,5306.0,0.0,32.0,3657.0
2005-11-12,2890.085,1002.81,4108.0,5048.0,0.0,52.0,3635.7
2005-11-13,2890.085,1002.81,4036.0,4075.0,0.0,39.0,3614.4
2005-11-14,2888.764,1002.75,4419.0,3818.0,0.0,65.0,3593.1
2005-11-15,2888.543,1002.74,4264.0,4192.0,0.0,39.0,3571.8
2005-11-16,2887.442,1002.69,4050.0,3651.0,0.0,156.0,3550.5
2005-11-17,2889.645,1002.79,4215.0,5397.0,0.0,71.0,3529.1
2005-11-18,2888.984,1002.76,4133.0,3852.0,0.0,52.0,3507.8
2005-11-19,2888.103,1002.72,4294.0,3980.0,0.0,130.0,3486.5
2005-11-20,2888.764,1002.75,4304.0,4728.0,0.0,91.0,3465.2
2005-11-21,2888.764,1002.75,4162.0,4207.0,0.0,45.0,3443.9
2005-11-22,2888.543,1002.74,3835.0,3763.0,0.0,39.0,3422.6
2005-11-23,2888.323,1002.73,4082.0,4016.0,0.0,45.0,3401.3
2005-11-24,2887.662,1002.7,3984.0,3722.0,0.0,71.0,3380.0
2005-11-25,2888.103,1002.72,3939.0,4167.0,0.56,6.0,3358.7
2005-11-26,2886.341,1002.64,4180.0,3344.0,0.02,52.0,3337.3
2005-11-27,2885.46,1002.6,4093.0,3720.0,0.0,71.0,3316.0
2005-11-28,2889.204,1002.77,4110.0,6037.0,0.05,39.0,3294.7
2005-11-29,2892.288,1002.91,4202.0,5796.0,1.86,39.0,3273.4
2005-11-30,2896.041,1003.08,3744.0,5675.0,0.01,39.0,3252.1
2005-12-01,2921.53,1004.23,3535.0,16386.0,1.64,0.0,3252.1
2005-12-02,2936.223,1004.89,3154.0,10726.0,1.39,164.0,3252.1
2005-12-03,2943.371,1005.21,3479.0,7090.0,0.01,7.0,3252.1
2005-12-04,2946.951,1005.37,3527.0,5385.0,0.0,53.0,3252.1
2005-12-05,2949.413,1005.48,3263.0,4537.0,0.0,33.0,3252.1
2005-12-06,2950.084,1005.51,2979.0,3363.0,0.0,46.0,3252.1
2005-12-07,2952.77,1005.63,3310.0,4710.0,0.02,46.0,3252.1
2005-12-08,2953.888,1005.68,3928.0,4604.0,0.02,112.0,3252.1
2005-12-09,2954.336,1005.7,3561.0,3820.0,0.0,33.0,3252.1
2005-12-10,2954.56,1005.71,3917.0,4096.0,0.0,66.0,3252.1
2005-12-11,2954.336,1005.7,3940.0,3979.0,0.0,152.0,3252.1
2005-12-12,2953.888,1005.68,4387.0,4161.0,0.0,0.0,3252.1
2005-12-13,2953.217,1005.65,4335.0,4017.0,0.0,20.0,3252.1
2005-12-14,2951.427,1005.57,4538.0,3643.0,0.0,7.0,3252.1
2005-12-15,2951.203,1005.56,4228.0,4187.0,0.0,72.0,3252.1
2005-12-16,2950.532,1005.53,4156.0,3864.0,0.0,46.0,3252.1
