datetime,storage,elevation,outflow,inflow,evap
2001-06-19,3471.191,1027.52,25.441983428230078,9.58413221526528,0.64066115594592
2001-06-20,3454.981,1026.87,25.11471070150848,9.5603305624128,0.6545454534432
2001-06-21,3437.594,1026.17,26.69553714512736,10.00264461125472,0.694214874864
2001-06-22,3418.789,1025.41,28.21685945661504,10.10380163587776,0.69223140379296
2001-06-23,3397.096,1024.53,26.03900822061312,4.99239668580768,0.64661156915904
2001-06-24,3376.477,1023.69,25.63834706426304,5.7361983374476795,0.7160330566454399
2001-06-25,3359.595,1023.0,25.43206607287488,9.00694213359264,0.4561983463392
2001-06-26,3344.745,1022.39,25.63239665104992,10.895206593222719,0.11305785104928
2001-06-27,3333.071,1021.91,26.19966937736736,14.52495865322592,0.0
2001-06-28,3320.232,1021.38,23.89487599281888,11.16892560102624,0.11305785104928
2001-06-29,3304.762,1020.74,24.84099169370496,9.79438014879552,0.42247933813152
2001-06-30,3283.078,1019.84,27.03074375613312,5.83933883314176,0.49190082561792
2001-07-01,3261.665,1018.95,26.50115698016544,5.54975205676992,0.46214875955232
2001-07-02,3245.145,1018.26,26.05487598918144,10.05024791695968,0.5157024784704
2001-07-03,3231.773,1017.7,23.05983467191104,10.52033056079616,0.8330578498368
2001-07-04,3216.765,1017.07,24.32528921523456,9.52661155420512,0.2082644624592
2001-07-05,3202.064,1016.45,25.24363632112608,10.915041303933119,0.37289256135552
2001-07-06,3183.383,1015.66,27.47702474711712,9.443305769221439,0.64661156915904
2001-07-07,3161.956,1014.75,27.09024788826432,6.1428099070108795,0.47999999919167996
2001-07-08,3140.398,1013.83,26.71338838476672,5.60528924675904,0.45024793312607997
2001-07-09,3121.03,1013.0,26.37818177376096,7.33487602070592,0.32528925565056
2001-07-10,3103.62,1012.25,26.2611569805696,9.39371899244544,0.54148760239392
2001-07-11,3086.732,1011.52,22.08991731817248,5.486280982496639,0.28363636315872
2001-07-12,3068.98,1010.75,25.82677681601184,8.58446279546112,0.50975206525728
2001-07-13,3051.064,1009.97,27.68727268064736,10.252561966205759,0.48198347026272
2001-07-14,3030.723,1009.08,27.74479334170752,7.87041320988672,0.4661157016944
2001-07-15,3008.663,1008.11,27.73289251528128,6.0694214773824,0.46413223062336
2001-07-16,2990.784,1007.32,26.701487558340478,9.4413222981504,0.61884297416448
2001-07-17,2972.973,1006.53,26.08661152631808,8.72132229936288,0.446280990984
2001-07-18,2954.783,1005.72,23.94842971173696,6.20231403914208,0.44429751991295996
2001-07-19,2937.559,1004.95,26.0628098734656,9.346115686740479,0.50776859418624
2001-07-20,2920.862,1004.2,25.69190078318112,9.57818180205216,0.58314049488576
2001-07-21,2899.141,1003.22,25.6165288824816,4.41123966199296,0.5157024784704
2001-07-22,2875.988,1002.17,25.73157020460192,2.9890909040572797,0.41057851170528
2001-07-23,2858.441,1001.37,26.09454541060224,8.97123965431392,0.42247933813152
2001-07-24,2844.016,1000.71,22.36165285490496,8.536859489756159,0.59900826345408
2001-07-25,2824.636,999.82,29.92462804878048,11.1272727085344,0.58314049488576
2001-07-26,2808.352,999.07,26.376198302689918,10.60958675899296,0.51768594954144
2001-07-27,2789.556,998.2,26.99305780578336,8.81454543970176,0.61685950309344
2001-07-28,2767.838,997.19,27.467107391761918,6.41256197267232,0.66247933772736
2001-07-29,2745.813,996.16,24.75173549550816,3.16165288723776,0.43438016455775996
2001-07-30,2730.708,995.45,24.00396690172608,9.45719006671872,0.55735537096224
2001-07-31,2716.074,994.76,23.69652888571488,9.64363634739648,0.58115702381472
2001-08-01,2702.76,994.13,22.26049583028192,9.38975205030336,0.44231404884192
2001-08-02,2688.663,993.46,22.29024789634752,8.92958676182208,0.73586776735584
2001-08-03,2676.276,992.87,22.69487599483968,10.85752064287296,0.54942148667808
2001-08-04,2662.061,992.19,20.79272723771232,7.13652891360192,0.55933884203328
2001-08-05,2643.328,991.29,21.50479335221568,3.13586776331424,0.36297520600032
2001-08-06,2631.303,990.71,20.132231371056,8.56462808475072,0.45818181741024
2001-08-07,2618.276,990.08,21.30049583189856,8.64595039866336,0.37289256135552
2001-08-08,2605.518,989.46,21.131900790860158,8.78280990256512,0.40859504063424
2001-08-09,2593.809,988.89,17.918677655775358,6.74776858367808,0.53752066025184
2001-08-10,2581.334,988.28,19.89223137146016,7.8942148627392,0.4760330570496
2001-08-11,2569.131,987.68,18.80925616667232,7.1305785003888,0.5236363627545599
2001-08-12,2553.335,986.9,19.683966909000958,4.29024792665952,0.40264462742112
2001-08-13,2541.546,986.32,18.545454514223998,7.108760318607359,0.35305785064511996
2001-08-14,2531.421,985.82,21.50677682328672,11.863140475890239,0.48198347026272
2001-08-15,2522.772,985.39,20.59239665953728,12.4264462600656,0.48198347026272
2001-08-16,2512.327,984.87,17.86710740792832,7.86644626774464,0.44429751991295996
2001-08-17,2503.326,984.42,16.202975179325758,7.72760329277184,0.5256198338256
2001-08-18,2490.746,983.79,16.25652889824384,4.06016528241888,0.38280991671072
2001-08-19,2478.015,983.15,15.3619834452048,3.0842975154672,0.45223140419712
2001-08-20,2470.086,982.75,22.65322310234784,15.17553716452704,0.45024793312607997
2001-08-21,2463.163,982.4,14.2611570007776,7.685950400279999,0.347107437432
2001-08-22,2457.229,982.1,13.87834708406688,8.288925605876159,0.34512396636096
2001-08-23,2451.907,981.83,13.14446278778208,7.99537188736224,0.17256198318048
2001-08-24,2445.415,981.5,13.438016506296,7.29123965714304,0.34512396636096
2001-08-25,2434.797,980.96,15.024793363128,4.7504132151408,0.34314049528991997
2001-08-26,2422.669,980.34,16.5421487324736,4.7801652812064,0.36495867707136
2001-08-27,2414.266,979.91,14.71537187604576,6.75768593903328,0.44429751991295996
2001-08-28,2407.252,979.55,13.87636361299584,7.37454544212672,0.51173553632832
2001-08-29,2402.771,979.32,13.32099171310464,9.18148758784416,0.34115702421888
2001-08-30,2395.761,978.96,14.01917353011072,7.55305783852032,0.5434710734649599
2001-08-31,2389.562,978.64,14.51107435572864,8.52694213440096,0.21421487567232
2001-09-01,2381.425,978.22,13.60462807626336,5.8968594942019195,0.42842975134464
2001-09-02,2372.155,977.74,13.74743799337824,4.835702471195519,0.35900826385824
2001-09-03,2362.908,977.26,13.98743799297408,5.11140495007008,0.37090909028448
2001-09-04,2354.836,976.84,14.90975204100768,7.22776858286976,0.39074380099488
2001-09-05,2348.324,976.5,14.29289253791424,8.09454544091424,0.31338842922432
2001-09-06,2340.854,976.11,14.26909088506176,7.2892561860719995,0.48991735454688
2001-09-07,2335.89,975.85,12.8231404742736,8.13619833340608,0.2776859499456
2001-09-08,2329.224,975.5,13.02743799459072,6.9719008147056,0.61090908988032
